Open,High,Low,Close,Adj Close,Volume,MA_1,MA_2,MA_3,MA_4,MA_5,RSI1,RSI1MAL,RSI1MAH,RSI2,RSI2MAL,RSI2MAH,RSI3,RSI3MAL,RSI3MAH,Compare_Close,CRS,CRSMAL,CRSMAH,Sto_main,Sto_signal,MACD,MACD_signal
270.1400146,276.5700073,269.6900024,271.1199951,270.8326416,19419000,251.1340004,231.9438007,202.2291997,,,80.85949364,79.46416871,71.59010096,80.85949364,79.46416871,71.59010096,80.85949364,79.46416871,71.59010096,428.0299988,0.633413536,0.561810128,,89.51159322,91.92294817,12.04040187,10.59843603
271.6700134,274.25,262.7999878,263.6000061,263.3206177,26163600,252.6455009,233.1590009,203.4980997,,,67.03450141,78.95834935,71.42168272,67.03450141,78.95834935,71.42168272,67.03450141,78.95834935,71.42168272,426.5499878,0.617981511,0.563937974,,79.57409322,87.41185751,11.32493477,10.74373578
260.6199951,267.6499939,258.8800049,264.5799866,264.2995605,20899400,254.2205002,234.4370007,204.7740996,,,67.80696966,78.26109661,71.39613994,67.80696966,78.26109661,71.39613994,67.80696966,78.26109661,71.39613994,429.1300049,0.616549725,0.566123368,,71.00037803,80.02868816,10.71349961,10.73768855
262.480011,267.9500122,261.7000122,264.9500122,264.6691895,16938500,255.6785011,235.6290009,206.0699997,,,68.11082255,77.01409242,71.55516345,68.11082255,77.01409242,71.55516345,68.11082255,77.01409242,71.55516345,429.8999939,0.616306155,0.568216527,,63.47797542,71.35081556,10.14188152,10.61852714
267.1700134,271.75,265.3299866,271.0499878,270.7626953,15442500,257.5405006,236.8932007,207.4502995,,,72.68744256,76.25016426,71.93341497,72.68744256,76.25016426,71.93341497,72.68744256,76.25016426,71.93341497,433.7999878,0.624827099,0.570416315,,69.87856418,68.11897254,10.06506333,10.50783438
274.8800049,275.7200012,269.0899963,271.3200073,271.0324402,16164000,259.163501,238.0808008,208.8019997,,,72.87303255,75.3891243,72.30445292,72.87303255,75.3891243,72.30445292,72.87303255,75.3891243,72.30445292,436.6600037,0.621353009,0.572489434,,76.39678758,69.91777573,9.911716586,10.38861082
271.8900146,274.9899902,268.3200073,273.3500061,273.0602722,19175100,260.8900009,239.2864008,210.1417998,,,74.28758895,74.32605128,72.72889546,74.28758895,74.32605128,72.72889546,74.28758895,74.32605128,72.72889546,437.1799927,0.625257356,0.574624949,,84.72913433,77.00149537,9.840556313,10.27899992
272.2999878,283.9899902,271.4200134,281.8299866,281.5312805,25973500,262.857,240.6286005,211.5273996,,,79.17325864,73.80583044,73.36600783,79.17325864,73.80583044,73.36600783,79.17325864,73.80583044,73.36600783,442.6000061,0.636760015,0.576851916,,88.24645945,83.12412712,10.34912655,10.29302524
284.75,287.8500061,280.1300049,281,280.702179,43102500,264.5644997,242.0190005,212.9059996,,,77.6186949,73.38353387,73.84716281,77.6186949,73.38353387,73.84716281,77.6186949,73.38353387,73.84716281,439.4599915,0.63942112,0.579263499,,86.01448105,86.33002494,10.56343049,10.34710629
278.730011,284.7999878,276.2200012,284.3299866,284.0286255,20701600,266.498999,243.3836002,214.3342995,,,79.36897263,73.21792043,74.52370819,79.36897263,73.21792043,74.52370819,79.36897263,73.21792043,74.52370819,437.1799927,0.650372824,0.581708625,,85.94080348,86.73391466,10.87659142,10.45300332
283.5299988,284,278.3599854,281.6400146,281.3415222,20556200,268.1649994,244.7214005,215.6776996,,,74.31330969,74.0266769,74.8237717,74.31330969,74.0266769,74.8237717,74.31330969,74.0266769,74.8237717,434.9400024,0.647537621,0.584173793,,81.09728627,84.35085693,10.78341102,10.51908486
279.0799866,285.2600098,277.7900085,284.8800049,284.578064,17563100,270.0719994,246.1420004,217.0090996,,,76.27368107,74.96742262,75.20489211,76.27368107,74.96742262,75.20489211,76.27368107,74.96742262,75.20489211,436.5100098,0.652631093,0.586787578,,85.44640518,84.16149831,10.84597931,10.58446375
281.5100098,289.6700134,278.9500122,288.730011,288.4239807,50988400,272.0479996,247.6366006,218.4257997,,,78.38470773,76.10896541,75.55206313,78.38470773,76.10896541,75.55206313,78.38470773,76.10896541,75.55206313,433.2099915,0.666489732,0.589628462,,88.41970907,84.98780017,11.07852214,10.68327543
288.7000122,289.7900085,277.6000061,278.4700012,278.1748657,24232700,273.3369995,248.7990005,219.7207997,,,62.44056372,74.97042332,75.13758767,62.44056372,74.97042332,75.13758767,62.44056372,74.97042332,75.13758767,431.4400024,0.645443166,0.591878752,,83.35753114,85.74121513,10.31600053,10.60982045
282.0100098,289.3500061,280.6499939,287.0499878,286.7457581,26108300,274.5874985,250.1102002,221.0600996,,,68.2556914,74.45738541,75.04205497,68.2556914,74.45738541,75.04205497,68.2556914,74.45738541,75.04205497,436.1700134,0.658114907,0.594301099,,83.82002359,85.19908793,10.28546543,10.54494944
284.8200073,289.5499878,284.0599976,285.2900085,284.9876404,16722100,275.7259995,251.4388004,222.0252997,,,65.99844226,73.53636911,74.77867744,65.99844226,73.53636911,74.77867744,65.99844226,73.53636911,74.77867744,436.3900146,0.653750084,0.596801622,,79.9848745,82.38747641,10.00393144,10.43674584
284.5,286.5700073,280.6900024,281.5299988,281.2315979,15395700,276.5664993,252.7116003,222.9752997,,,61.33192045,71.55399821,74.44548474,61.33192045,71.55399821,74.44548474,61.33192045,71.55399821,74.44548474,438.1099854,0.642601192,0.599132895,,82.39052472,82.06514094,9.369407653,10.22327821
284.7600098,289.0499878,284.4200134,286.980011,286.6758423,19676000,277.2850006,254.1372006,223.9844998,,,65.17551447,70.1714226,74.1890303,65.17551447,70.1714226,74.1890303,65.17551447,70.1714226,74.1890303,443.2799988,0.647401218,0.601664153,,81.51598727,81.29712883,9.200258566,10.01867428
286.7000122,289.3999939,284.8500061,286.019989,285.7168274,8629300,277.9555008,255.5962003,224.9284998,,,63.96929904,68.46034776,73.78451249,63.96929904,68.46034776,73.78451249,63.96929904,68.46034776,73.78451249,443.7900085,0.64449398,0.604207815,,80.51562675,81.47404625,8.886305152,9.792200453
287.6499939,298.1199951,286.3599854,294.3699951,294.0579834,33865500,279.1044998,257.2258002,226.0378998,,,69.29252416,67.9024827,73.38285904,69.29252416,67.9024827,73.38285904,69.29252416,67.9024827,73.38285904,443.1300049,0.664297141,0.607164306,,86.12283449,82.7181495,9.205159173,9.674792197
295.8900146,298.1199951,291.3099976,291.9899902,291.6805115,47600500,280.1479996,258.8098001,227.1785997,,,66.2864306,66.7927882,72.85180443,66.2864306,66.7927882,72.85180443,66.2864306,66.7927882,72.85180443,439.6600037,0.664126798,0.610133002,,82.29926385,82.97924169,9.160213539,9.571876465
292.1799927,296.2000122,288.6600037,290.5299988,290.2220764,25546200,281.4944992,260.4694,228.3423997,,,64.43960399,65.24333223,72.2044929,64.43960399,65.24333223,72.2044929,64.43960399,65.24333223,72.2044929,438.5499878,0.662478638,0.61316045,,76.59991317,81.67400383,8.904143271,9.438329826
295.5499878,298.1300049,287.0499878,294.1000061,293.7882996,37058300,282.9705002,262.1634003,229.4890999,,,66.87025735,65.73552041,71.52509334,66.87025735,65.73552041,71.52509334,66.87025735,65.73552041,71.52509334,439.6600037,0.668925997,0.616181863,,74.66340609,77.85419437,8.886833607,9.328030582
293.8999939,300.1799927,291.8999939,298.2900085,297.9738464,27585900,284.6375,263.3580005,230.6772,,,69.50487005,65.87431804,70.9510783,69.50487005,65.87431804,70.9510783,69.50487005,65.87431804,70.9510783,442.4599915,0.674162669,0.618096047,,79.52629332,76.92987086,9.106242657,9.283672997
301.75,309.4500122,300.1000061,309.3399963,309.0121155,36677100,286.5520004,264.7384003,231.9989999,,,75.12339206,66.88820135,70.69923942,75.12339206,66.88820135,70.69923942,75.12339206,66.88820135,70.69923942,446.019989,0.693556352,0.620411383,,90.96366282,81.71778741,10.05585,9.438108397
313.6199951,316.2399902,310.2900085,313.4100037,313.0778198,30281000,288.6565002,266.1430005,233.4087,,,76.81760493,68.60883296,70.53756387,76.81760493,68.60883296,70.53756387,76.81760493,68.60883296,70.53756387,449.5599976,0.697148335,0.622649216,,94.65347422,88.38114345,11.00992072,9.752470862
311.7900085,314.8800049,307.3599854,308.8699951,308.5426331,22576000,290.4324997,267.5356003,234.7685999,,,71.00820207,69.25690936,70.6965119,71.00820207,69.25690936,70.6965119,71.00820207,69.25690936,70.6965119,449.2799988,0.687477733,0.624752388,,91.08570078,92.23427927,11.26977692,10.05593207
307.5400085,311.7099915,304.7099915,310.6199951,310.2907715,25323100,291.8720001,269.0074002,236.1539998,,,71.89064706,70.13705914,70.859859,71.89064706,70.13705914,70.859859,71.89064706,70.13705914,70.859859,450.8399963,0.688980564,0.626913451,,85.93719353,90.55878951,11.48453859,10.34165338
310.8800049,314.2000122,307.6199951,312.0499878,311.7192383,20764600,293.4244995,270.5779999,237.5632997,,,72.62391761,70.50721397,71.0403828,72.62391761,70.50721397,71.0403828,72.62391761,70.50721397,71.0403828,454.1900024,0.68704724,0.629126244,,84.4497793,87.15755787,11.63599472,10.60052165
313.0299988,318.6799927,310.519989,316.0100098,315.6750793,21763700,295.0085007,272.2426001,239.0029999,,,74.59996,71.43093946,71.1168835,74.59996,71.43093946,71.1168835,74.59996,71.43093946,71.1168835,455.2000122,0.694222323,0.631727943,,88.46490331,86.28395872,11.93795219,10.86800775
313.5,315.5400085,302.2200012,302.519989,302.1993408,23836900,296.0524994,273.6275998,240.3242998,,,58.98143552,70.82447629,70.56121961,58.98143552,70.82447629,70.56121961,58.98143552,70.82447629,70.56121961,452.1799927,0.669025596,0.633804971,,78.00563374,83.64010545,10.9623565,10.8868775
304.5700073,305.4599915,291.2000122,294.2600098,293.9481201,42089700,296.5214996,274.8454001,241.5714999,,,51.82652047,69.15294997,69.66277687,51.82652047,69.15294997,69.66277687,51.82652047,69.15294997,69.66277687,452.1799927,0.65075858,0.635462004,,57.87289965,74.78114557,9.414158046,10.59233361
295.7799988,297.519989,288.2999878,291.6099854,291.3009033,24915700,296.6654984,276.0159998,242.7381998,,,49.74171517,66.95704388,68.48551514,49.74171517,66.95704388,68.48551514,49.74171517,66.95704388,68.48551514,454.2000122,0.642029893,0.637011333,,32.29687642,56.05846994,7.882500235,10.05036694
295.1900024,298.2999878,291.8599854,294.4700012,294.1578979,19585600,297.4654984,277.1895999,243.9486998,,,51.98652641,64.38628103,67.4602284,51.98652641,64.38628103,67.4602284,51.98652641,64.38628103,67.4602284,455.4400024,0.646561566,0.638500059,,22.50605298,37.55860968,6.820803783,9.404454306
301.1900024,301.769989,291.8999939,298.5700073,298.2535706,47256900,298.0414993,278.4848001,245.1890999,,,55.08377562,61.9714111,66.48882052,55.08377562,61.9714111,66.48882052,55.08377562,61.9714111,66.48882052,455.5100098,0.655463109,0.640248015,,25.37458802,26.72583914,6.23832638,8.771228721
325.1199951,325.3500061,309.8399963,311.7099915,311.3796082,64229200,299.3624985,279.9417999,246.4536998,,,63.26299401,61.11083243,66.04680789,63.26299401,61.11083243,66.04680789,63.26299401,61.11083243,66.04680789,452.4899902,0.688877098,0.642458767,,41.4221192,29.76758673,6.759081264,8.36879923
316.8800049,326.2000122,314.25,325.480011,325.1350403,39220300,301.5599991,281.675,247.8595,,,69.52575592,60.84806675,65.77689088,69.52575592,60.84806675,65.77689088,69.52575592,60.84806675,65.77689088,456.9200134,0.712334766,0.645062805,,66.30261298,44.36644006,8.188516634,8.33274271
323.6900024,325.6600037,317.5899963,318.6000061,318.2623291,25799600,303.1409988,283.1972,249.2004001,,,63.68414856,59.85475908,65.18886852,63.68414856,59.85475908,65.18886852,63.68414856,59.85475908,65.18886852,457.7900085,0.695952293,0.647302059,,80.81129666,62.84534295,8.666295903,8.399453349
317.5400085,324.1400146,314.6600037,322.7099915,322.3679504,22817900,304.975499,284.7143997,250.5778,,,65.54647788,58.84881662,65.31310508,65.54647788,58.84881662,65.31310508,65.54647788,58.84881662,65.31310508,456.480011,0.706953171,0.649664771,,89.61299871,78.90896945,9.269725263,8.573507732
318,318.3900146,310.6499939,314.3099976,313.9768677,20461100,305.9724991,286.0877997,251.9039999,,,58.89852341,58.83960416,64.93881836,58.89852341,58.83960416,64.93881836,58.89852341,58.83960416,64.93881836,450.1300049,0.698264933,0.651894366,,79.78889472,83.4043967,8.966774675,8.65216112
309.9299927,315.9500122,309.9299927,313.1900024,312.8580627,15180200,307.0324997,287.3851996,253.2408,,,58.05307761,59.53144384,64.62100378,58.05307761,59.53144384,64.62100378,58.05307761,59.53144384,64.62100378,448.8399963,0.697776502,0.653990969,,75.03075912,81.47755085,8.53789042,8.62930698
314.9599915,318.4100037,310.2000122,310.730011,310.4006653,17600200,308.0425003,288.6649997,254.5391002,,,56.14670501,60.24310938,64.41359516,56.14670501,60.24310938,64.41359516,56.14670501,60.24310938,64.41359516,446.8099976,0.695441044,0.655982574,,64.49428353,73.10464579,7.908333461,8.485112276
313.230011,317.0700073,310.4599915,316.5599976,316.2244873,16236500,309.1654999,290.0119995,255.7645001,,,59.5378772,61.08214836,64.18808967,59.5378772,61.08214836,64.18808967,59.5378772,61.08214836,64.18808967,450.7099915,0.702358509,0.657905391,,66.47317407,68.66607224,7.790037525,8.346097326
314.3999939,317.8900146,310.1099854,312.6400146,312.3086548,15183500,309.8830002,291.2109998,256.9134003,225.4058666,,56.38083479,61.22626604,63.8845511,56.38083479,61.22626604,63.8845511,56.38083479,61.22626604,63.8845511,448.75,0.69669084,0.659651097,,65.98945601,65.65230454,7.295874978,8.136052857
312.8800049,313.6300049,302.8500061,305.2099915,304.8865051,19955800,309.6764999,292.0743994,257.9162003,226.6089999,,50.87432508,59.84974727,63.14782313,50.87432508,59.84974727,63.14782313,50.87432508,59.84974727,63.14782313,445.75,0.684711142,0.660867818,,61.13456069,64.53239692,6.232858312,7.755413948
307.9400024,312.3399963,303.8699951,305.7399902,305.4159546,14358900,309.2929993,292.9387994,259.0175002,227.7981331,,51.24015281,57.81801359,62.54597202,51.24015281,57.81801359,62.54597202,51.24015281,57.81801359,62.54597202,445.9100037,0.685654028,0.662085302,,51.61828949,59.58076873,5.371259878,7.278583134
302.5700073,304.7200012,300.3599854,301.6400146,301.3203125,13967800,308.9315002,293.6771997,260.0558003,228.9627999,,48.24699606,56.10277443,61.89826771,48.24699606,56.10277443,61.89826771,48.24699606,56.10277443,61.89826771,445.6499939,0.676854076,0.662951808,,39.70439099,50.81908039,4.307943851,6.684455277
300.980011,306.2099915,298.25,306.1900024,305.8654785,15641900,308.7100006,294.3488,261.0961003,230.1372665,,51.62422589,54.55585754,61.28842645,51.62422589,54.55585754,61.28842645,51.62422589,54.55585754,61.28842645,448.1099854,0.683292077,0.663692232,,38.71919601,43.34729216,3.788730106,6.105310243
306.1400146,307.230011,300.0299988,301.9500122,301.6299744,11623600,308.2050018,294.9356006,262.1175005,231.2871333,,48.45123234,53.39504742,60.44628094,48.45123234,53.39504742,60.44628094,48.45123234,53.39504742,60.44628094,442.8900146,0.681772003,0.664586507,,27.79324762,35.40561154,3.000529459,5.484354086
300.2000122,301.0799866,294.2799988,294.2900085,293.9780884,18547700,307.1190018,295.3936005,263.0176006,232.3624666,,43.27619477,51.75317155,59.17239305,43.27619477,51.75317155,59.17239305,43.27619477,51.75317155,59.17239305,439.6400146,0.669388588,0.665265779,,18.3103773,28.27427365,1.737744849,4.735032239
293.0499878,296.0499878,284.9500122,285.0899963,284.7878418,23950100,306.2475021,295.6730005,263.8084006,233.3771333,,38.0232586,49.73945528,57.62061919,38.0232586,49.73945528,57.62061919,38.0232586,49.73945528,57.62061919,436.2900085,0.653441497,0.665666338,,4.5377262,16.88045038,-0.005323781,3.786961035
279.0299988,285.6900024,274.3800049,283.25,282.9497986,34061200,305.6970016,296.0660004,264.6125006,234.3540666,,37.05451809,47.24130427,56.26247184,37.05451809,47.24130427,56.26247184,37.05451809,47.24130427,56.26247184,436.5,0.648911798,0.666284944,,6.066921744,9.638341749,-1.517695506,2.726029727
283.4500122,290.5,281.8500061,289.8999939,289.5927429,20181500,305.6115021,296.5724005,265.5047006,235.3735332,,42.73322945,45.72490368,55.09617513,42.73322945,45.72490368,55.09617513,42.73322945,45.72490368,55.09617513,439.3399963,0.659853408,0.667151018,,17.80602548,9.470224473,-2.154822609,1.749859259
292.5499878,292.8999939,286.75,287.6000061,287.2951965,12999900,305.2680023,297.0254004,266.3272006,236.3884666,,41.34396066,44.6659743,53.84497685,41.34396066,44.6659743,53.84497685,41.34396066,44.6659743,53.84497685,438.1499939,0.656396234,0.667952819,,27.69973535,17.19089419,-2.812914692,0.837304469
288.5,297.3999939,287.6700134,294.2399902,293.9281311,18287000,305.0515015,297.4892004,267.1912006,237.4632665,,46.72842263,44.16467094,52.73011536,46.72842263,44.16467094,52.73011536,46.72842263,44.16467094,52.73011536,443.0299988,0.664153649,0.66873935,,36.79307815,27.43294633,-2.766772551,0.116489065
298.5,299.4599915,286.6400146,286.75,286.4460754,18360900,303.8035019,297.7978003,267.9393005,238.4672665,,42.04034549,43.4750431,52.05247176,42.04034549,43.4750431,52.05247176,42.04034549,43.4750431,52.05247176,436.8900146,0.65634368,0.669439164,,34.52026423,33.00435924,-3.296583228,-0.566125393
286.1300049,288.3900146,276.0299988,285.5,285.1973877,23701400,301.8045013,298.0408002,268.6636005,239.4414666,,41.29572974,42.32743242,51.63124013,41.29572974,42.32743242,51.63124013,41.29572974,42.32743242,51.63124013,439.9700012,0.648907878,0.669912174,,33.0310441,34.78146216,-3.773824262,-1.207665167
288,291.4500122,285.7999878,290.2600098,289.9523621,14239300,300.3875015,298.2094006,269.4190005,240.4213999,,45.2709941,41.97407261,51.45241129,45.2709941,41.97407261,51.45241129,45.2709941,41.97407261,51.45241129,442.7600098,0.655569616,0.670288366,,31.48205522,33.01112118,-3.725008633,-1.71113386
288.5799866,299.1499939,288.1799927,297.9899902,297.6741638,20844500,299.1515015,298.5492004,270.2841005,241.4537332,,51.06610014,42.83961766,51.41559423,51.06610014,42.83961766,51.41559423,51.06610014,42.83961766,51.41559423,449.1600037,0.663438391,0.670768711,,42.73765409,35.75025114,-3.02767591,-1.97444227
297.1700134,298.2900085,293.4299927,295.1000061,294.7872314,17717000,298.1910019,298.7646008,271.0741005,242.4777333,,48.97802169,44.05681355,51.17136408,48.97802169,44.05681355,51.17136408,48.97802169,44.05681355,51.17136408,451.0100098,0.654309216,0.670847439,,55.24340318,43.15437083,-2.677369224,-2.115027661
295.7999878,301.1000061,295.6600037,295.8900146,295.576416,17229900,297.3260025,299.0496008,271.8855006,243.4683333,,49.58489192,45.44907731,50.62423999,49.58489192,45.44907731,50.62423999,49.58489192,45.44907731,50.62423999,450.3500061,0.65702234,0.671037134,,63.58368933,53.85491553,-2.309380464,-2.153898222
299.3699951,301.7399902,294.4700012,296.3800049,296.0658875,12819800,296.6085022,299.2796008,272.7108006,244.4326,,49.98226903,46.25452616,49.84250052,49.98226903,46.25452616,49.84250052,49.98226903,46.25452616,49.84250052,451.1900024,0.656885133,0.671122214,,65.17503709,61.3340432,-1.955664915,-2.11425156
297.019989,301.3900146,295.5100098,300.1499939,299.8318787,14956000,295.788002,299.5080005,273.5723006,245.4532,,53.04865968,47.55504827,49.41708096,53.04865968,47.55504827,49.41708096,53.04865968,47.55504827,49.41708096,449.2399902,0.668128396,0.671154988,,75.54638154,68.10170265,-1.355510705,-1.962503389
301.7099915,303.2999878,295.6600037,299.1700134,298.8529358,15418100,295.114502,299.9220007,274.3605006,246.4545334,,52.15360443,48.15784625,48.88136603,52.15360443,48.15784625,48.88136603,52.15360443,48.15784625,48.88136603,446.2200012,0.670454064,0.671655206,,82.29299355,74.33813739,-0.94803208,-1.759609127
298,307.0499878,292.2200012,298.6700134,298.3534546,33748700,294.7875031,300.1544012,275.1323007,247.4248668,,51.67454504,49.22831286,48.59240689,51.67454504,49.22831286,48.59240689,51.67454504,49.22831286,48.59240689,444.8500061,0.671394873,0.671920805,,84.75251121,80.8639621,-0.6578647,-1.539260242
299.2200012,305.25,296.7799988,297.8900146,297.5742798,17548000,294.3950043,300.4064014,275.9226009,248.1523336,,50.88923785,50.29425821,48.3058533,50.88923785,50.29425821,48.3058533,50.88923785,50.29425821,48.3058533,445.519989,0.668634454,0.672218492,,76.84655569,81.29735348,-0.485250676,-1.328458329
301.4100037,309.0400085,301.2799988,307.5599976,307.2340088,19489300,294.6910034,300.9270013,276.8193008,248.9592002,,59.1729878,51.83892417,48.42690461,59.1729878,51.83892417,48.42690461,59.1729878,51.83892417,48.42690461,448.4500122,0.685828942,0.673083047,,80.11227987,80.57044892,0.426912802,-0.977384102
306.3299866,308.6600037,300.230011,301.6600037,301.340271,13480400,294.4645035,301.2206012,277.6789009,249.7298669,,53.26912312,52.08370451,48.17615445,53.26912312,52.08370451,48.17615445,53.26912312,52.08370451,48.17615445,445.9899902,0.676382902,0.673662681,,81.21011622,79.38965059,0.666050911,-0.6486971
302.3599854,307.1799927,301.3200073,305.0599976,304.7366638,13210900,294.6200027,301.6014014,278.5988008,250.4861336,,55.99393598,52.86325054,48.1606785,55.99393598,52.86325054,48.1606785,55.99393598,52.86325054,48.1606785,446.5100098,0.683209762,0.674436997,,87.03420877,82.78553495,1.117044089,-0.295548862
306.7399902,312.8699951,305.0299988,311.7200012,311.3896179,19343100,295.4915024,301.9484015,279.5871008,251.3414003,,60.81391987,54.11092031,48.55826229,60.81391987,54.11092031,48.55826229,60.81391987,54.11092031,48.55826229,450.3599854,0.69215741,0.674994202,,87.48818581,85.24417027,1.988938818,0.161348674
311.6099854,312,298.75,300.3099976,299.9916992,28106400,296.2525024,302.1148016,280.4623009,252.1573337,,50.5904641,54.17849754,48.53227474,50.5904641,54.17849754,48.53227474,50.5904641,54.17849754,48.53227474,443.3699951,0.677334959,0.675258365,,79.4744073,84.66560063,1.739181533,0.476915246
298.1900024,303.6000061,297.7999878,302.5499878,302.2293091,14234200,297.2175018,302.3552014,281.4123007,253.0133336,,52.2862963,54.0937905,48.69384675,52.2862963,54.0937905,48.69384675,52.2862963,54.0937905,48.69384675,443.6300049,0.681987207,0.675648537,,69.56062654,78.84107322,1.702371695,0.722006535
302.480011,306.1700134,299.8099976,305.0700073,304.7466736,15924400,297.9760025,302.5746014,282.3690009,253.8509337,,54.19115982,54.32018554,48.79652411,54.19115982,54.32018554,48.79652411,54.19115982,54.32018554,48.79652411,442.7099915,0.68909673,0.676051951,,58.01037372,69.01513586,1.85515903,0.948637034
305.0499878,308.0599976,299.4299927,299.6700134,299.3523865,19379500,298.5795029,302.6022015,282.980101,254.6522005,,49.61975775,54.09187584,48.84326512,49.61975775,54.09187584,48.84326512,49.61975775,54.09187584,48.84326512,438.6400146,0.683179836,0.676232295,,52.16895934,59.91331987,1.52295405,1.063500437
295.7000122,300.2600098,293.269989,295.730011,295.4165649,21300500,298.6540039,302.3300018,283.534201,255.4426672,,46.53521625,53.60809567,48.97362598,46.53521625,53.60809567,48.97362598,46.53521625,53.60809567,48.97362598,431.3900146,0.685528179,0.676071731,,38.43427783,49.5378703,0.931021702,1.03700469
299.2999878,305.3800049,298.269989,299.0799866,298.7630005,25369600,299.2705032,302.0434015,284.093201,256.2869338,,49.41454637,52.5238244,49.42927749,49.41454637,52.5238244,49.42927749,49.41454637,52.5238244,49.42927749,430.4200134,0.694856134,0.676025887,,28.7651535,39.78946356,0.723881628,0.974380078
295.6400146,300.9500122,293.7000122,300.8299866,300.5111389,18987000,300.0370026,301.8826013,284.7091008,257.1399337,,50.90208345,52.26081999,49.98318011,50.90208345,52.26081999,49.98318011,50.90208345,52.26081999,49.98318011,432.230011,0.695995139,0.676196235,,30.6375885,32.61233994,0.692944172,0.918092897
297.6600037,300.2999878,296.0100098,298.9599915,298.6431274,19417200,300.4720016,301.6494012,285.3284007,257.9858003,,49.23594334,51.50993192,50.24328866,49.23594334,51.50993192,50.24328866,49.23594334,51.50993192,50.24328866,425.8800049,0.701981751,0.676456259,,35.85144068,31.75139423,0.511635226,0.836801363
300.4500122,301.2999878,286.7900085,297.7399902,297.424408,36429800,300.4595016,301.3632013,285.9706006,258.8299336,,48.12909496,50.10050693,50.51469403,48.12909496,50.10050693,50.51469403,48.12909496,50.10050693,50.51469403,426.0499878,0.698838162,0.676692078,,38.7733973,35.0874755,0.266431421,0.722727374
298.9400024,306.3299866,296.7000122,303.9599915,303.6378174,22167100,300.9025009,301.1222009,286.6824005,259.7094002,,53.82809373,50.46024355,50.79868088,53.82809373,50.46024355,50.79868088,53.82809373,50.46024355,50.79868088,428.519989,0.709325117,0.676994133,,46.82039773,40.48174524,0.567466356,0.691675171
307.3800049,310.6400146,299.3599854,300.2099915,299.8918152,25356600,301.1184998,301.076001,287.3518004,260.5748668,,50.24396097,50.2333174,51.1268255,50.24396097,50.2333174,51.1268255,50.24396097,50.2333174,51.1268255,427.480011,0.702278431,0.67765919,,53.09300728,46.22893411,0.497707786,0.652881694
302.7399902,307.1799927,301.6300049,306.8200073,306.494812,16265600,301.6404999,301.3272009,288.0863005,261.4900669,,55.82719674,50.41509928,51.70808418,55.82719674,50.41509928,51.70808418,55.82719674,50.41509928,51.70808418,427.3099976,0.718026747,0.679004553,,64.69835207,54.8705857,0.964676465,0.715240648
304.2600098,306.769989,299.6400146,300.9400024,300.6210327,17362300,301.6800003,301.5138013,288.7649005,262.3300669,,50.40839901,50.50272609,51.91358037,50.40839901,50.50272609,51.91358037,50.40839901,50.50272609,51.91358037,421.5899963,0.713821497,0.680440386,,60.83844593,59.54326843,0.850481434,0.742288805
298.730011,306.8999939,298.5,305.5799866,305.2561035,16880500,302.000499,301.736001,289.4628004,263.2111335,,54.18730792,51.3529585,52.03842868,54.18730792,51.3529585,52.03842868,54.18730792,51.3529585,52.03842868,424.6600037,0.719587397,0.681900902,,68.53072494,64.68917431,1.12146148,0.81812334
304.6300049,306.2099915,299.5,304.7900085,304.46698,19130000,302.3064987,301.860401,290.1726006,264.0795336,,53.44066433,51.80030494,52.21693439,53.44066433,51.80030494,52.21693439,53.44066433,51.80030494,52.21693439,424.5,0.717997664,0.683151593,,68.08722384,65.81879824,1.257969407,0.906092553
301.4400024,316.3099976,300.9100037,315.4299927,315.0956726,21784000,303.1834976,301.934801,290.9383005,264.9474002,,61.19603446,52.94407727,52.68138009,61.19603446,52.94407727,52.68138009,61.19603446,52.94407727,52.68138009,429.5400085,0.734343685,0.684060925,,82.34149485,72.98648121,2.19935789,1.164745621
312.5,320.3299866,311.8200073,318.3599854,318.0225525,22503700,303.723497,301.7924005,291.7337003,265.8371335,,63.02262847,54.47593117,53.20299447,63.02262847,54.47593117,53.20299447,63.02262847,54.47593117,53.20299447,432.2900085,0.73645002,0.68454323,,88.87234669,79.76702179,3.145580672,1.560912631
319.1199951,324.6600037,318.1600037,321.8399963,321.4988708,19038000,304.7324966,301.8572003,292.5272002,266.7526668,,65.12257892,56.36409606,53.68595124,65.12257892,56.36409606,53.68595124,65.12257892,56.36409606,53.68595124,434.5400085,0.740645257,0.685437089,,94.56627113,88.59337089,4.128683948,2.074466894
323.0100098,328.8399963,322.9500122,327.8200073,327.4725647,22036300,305.8704971,301.9594006,293.3369002,267.7050002,,68.43941566,57.98757627,54.33738369,68.43941566,57.98757627,54.33738369,68.43941566,57.98757627,54.33738369,436.3200073,0.751329304,0.686324612,,94.75140085,92.73000622,5.328908942,2.725355304
328,330.5400085,322.6900024,324.1600037,323.8164368,20530500,306.4924973,302.1564008,294.1221002,268.6548002,,64.40252622,59.56075019,54.84650293,64.40252622,59.56075019,54.84650293,64.40252622,59.56075019,54.84650293,433.6600037,0.747498042,0.687309274,,91.8483085,93.72199349,5.916561748,3.363596593
